word,typed_word_without_mistakes,word_duration (ms),Count,characters,CPS,WPM
has,1,205.54447174072263,1,3,14.595381595980125,175.1445791517615
become,1,407.67741203308105,1,6,14.717518859036343,176.6102263084361
of,1,128.21412086486816,1,2,15.598905849909533,187.1868701989144
him,1,280.64584732055664,1,3,10.689629041876998,128.27554850252398
Aaron,1,767.8906917572021,1,5,6.5113434160248165,78.1361209922978
said,0,2224.46870803833,1,4,1.7981821841528354,21.578186209834023
to,1,169.97075080871582,1,2,11.766730396165569,141.20076475398682
them,1,279.56414222717285,1,4,14.307986597042241,171.69583916450688
Take,1,472.0022678375244,1,4,8.474535553242099,101.69442663890518
off,1,271.60000801086426,1,3,11.045655049759782,132.5478605971174
the,0,1383.0034732818604,1,3,2.1691919492298997,26.030303390758796
golden,1,591.0131931304932,1,6,10.152057635497192,121.8246916259663
rings,1,311.1429214477539,1,5,16.069785475867185,192.83742571040622
which,0,1615.2985095977783,1,5,3.0954030913116104,37.14483709573933
are,1,209.43927764892567,1,3,14.323960785563704,171.88752942676444
in,1,129.01806831359863,1,2,15.501704731299236,186.02045677559084
the,1,142.81010627746582,1,3,21.00691665456294,252.08299985475526
ears,0,1208.4884643554688,1,4,3.309919885857865,39.71903863029438
of,1,160.39204597473145,1,2,12.469446273633077,149.63335528359693
your,1,224.1196632385254,1,4,17.84760847040401,214.17130164484809
wives,1,441.0488605499268,1,5,11.336612441908802,136.03934930290563
of,1,320.361852645874,1,2,6.2429405482643014,74.91528657917162
your,1,295.28260231018066,1,4,13.546344988514377,162.55613986217253
sons,1,296.76151275634766,1,4,13.47883680349126,161.74604164189512
and,1,150.69103240966797,1,3,19.908284866243488,238.89941839492184
of,1,264.0242576599121,1,2,7.5750615406565665,90.9007384878788
your,1,263.83209228515625,1,4,15.16115786125329,181.9338943350395
daughters,1,658.3573818206787,1,9,13.67038670563793,164.04464046765514
and,1,136.48533821105957,1,3,21.980382943117522,263.7645953174103
bring,1,335.24465560913086,1,5,14.914480861492422,178.97377033790906
them,1,298.03013801574707,1,4,13.421461422095007,161.05753706514008
to,1,167.3269271850586,1,2,11.952648827334643,143.43178592801573
me,1,201.27439498901367,1,2,9.93668370042383,119.24020440508596
All,1,448.0059146881104,1,3,6.696340163474223,80.35608196169068
the,1,177.68120765686035,1,3,16.884171599022608,202.6100591882713
people,1,385.91575622558594,1,6,15.547434649163995,186.56921578996793
took,1,478.1787395477295,1,4,8.365072867487324,100.38087440984789
off,1,271.18706703186035,1,3,11.06247444922418,132.74969339069014
the,1,164.73889350891113,1,3,18.21063584986215,218.5276301983458
golden,1,417.3195362091065,1,6,14.377472127242031,172.52966552690438
rings,1,302.9592037200928,1,5,16.5038722659819,198.04646719178282
which,1,648.726224899292,1,5,7.7074115521939905,92.4889386263279
were,1,368.8473701477051,1,4,10.844594061761098,130.13512874113317
in,1,145.19071578979492,1,2,13.774985467359855,165.29982560831826
their,1,256.1039924621582,1,5,19.523319226422437,234.27983071706925
ears,1,460.568904876709,1,4,8.684911112422519,104.21893334907023
and,1,136.81578636169434,1,3,21.927294209083605,263.12753050900324
brought,1,408.37883949279785,1,7,17.140946893070964,205.6913627168516
them,0,1807.784080505371,1,4,2.212653625582204,26.551843506986444
to,1,184.64994430541992,1,2,10.83130573108597,129.97566877303166
Aaron,1,921.7023849487304,1,5,5.424744561421662,65.09693473705994
He,1,334.60068702697754,1,2,5.977274039006225,71.7272884680747
received,1,999.9356269836426,1,8,8.000515017284075,96.0061802074089
what,1,480.2024364471436,1,4,8.329820293280175,99.9578435193621
they,1,216.11523628234863,1,4,18.508644132679798,222.10372959215758
handed,1,423.5870838165283,1,6,14.164737852580105,169.97685423096127
him,1,416.0723686218262,1,3,7.210284138639211,86.52340966367053
fashioned,1,608.8175773620605,1,9,14.782753216482362,177.39303859778835
it,1,224.8847484588623,1,2,8.893444369642772,106.72133243571326
with,1,295.5644130706787,1,4,13.533429002643409,162.4011480317209
an,1,128.7393569946289,1,2,15.535264791507707,186.42317749809249
engraving,1,615.1387691497803,1,9,14.630845024512816,175.5701402941538
tool,1,359.54785346984863,1,4,11.125083800105168,133.50100560126202
and,0,1600.167989730835,1,3,1.8748031577013557,22.497637892416268
made,1,319.12875175476074,1,4,12.5341260478901,150.4095125746812
it,1,193.9291954040528,1,2,10.313042323684098,123.75650788420917
a,1,46.08011245727539,1,1,21.70133592723284,260.4160311267941
molded,1,472.8286266326904,1,6,12.689587013226692,152.2750441587203
